"Time","T0421","","T0421","","T0421","","T0421","","T0421","","T0421","","T0421",""
"and","10.00","","400.00","","430.00","","500.00","","515.00","","550.00","","750.00",""
"Date","Pioggia (mm)","","Temp. aria (°C)","","Umid.relat. aria (%)","","Dir. Vento (°)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
"","Total","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Total","Qual"
00:00:00 01/04/2019,       312.2,      1,         8.2,      1,        82.2,    145,         355,    145,         1.5,    145,       923.0,    145,    310109.8,    145
00:00:00 01/05/2019,       195.6,      1,        10.0,      1,        82.3,    145,          15,    145,         1.7,    145,       921.9,    145,    388558.4,    145
00:00:00 01/06/2019,        64.6,      1,        18.8,      1,        75.2,    145,          28,    145,         1.8,    145,       927.8,    145,    592867.6,    145
00:00:00 01/07/2019,       190.4,      1,        18.4,      1,        82.9,    145,          50,    145,         1.6,    145,       925.4,    145,    533166.1,    145
00:00:00 01/08/2019,       111.4,      1,        18.6,      1,        84.4,    145,          29,    145,         1.3,    145,       928.1,    145,    447387.5,    145
00:00:00 01/09/2019,       125.8,      1,        14.1,      1,        88.0,    145,           4,    145,         1.1,    145,       928.5,    145,    310992.7,    145
00:00:00 01/10/2019,       110.0,      1,        10.5,      1,        90.3,    145,         354,    145,         0.9,    145,       927.7,    145,    187197.1,    145
00:00:00 01/11/2019,       545.6,      1,         4.9,      1,        97.5,    145,         357,    145,         0.9,    145,       917.9,    145,     78907.6,    145
00:00:00 01/12/2019,       117.8,      1,         1.4,      1,        85.9,    145,         344,    145,         1.1,    145,       925.4,    145,     72221.0,    145
00:00:00 01/01/2020,         9.6,      1,         0.6,    140,        75.9,    145,         337,    145,         1.1,    145,       933.8,    145,    107479.6,    145
00:00:00 01/02/2020,         2.2,      1,         2.9,      1,        63.7,    145,         336,    145,         1.8,    145,       927.3,    145,    176876.7,    145
00:00:00 01/03/2020,       104.0,      1,         3.9,      1,        77.9,    145,         342,    145,         1.4,    145,       924.9,    145,    272134.2,    145
00:00:00 01/04/2020,        42.0,      1,         9.8,      1,        62.9,    145,         354,    145,         1.8,    145,       926.4,    145,    445514.6,    145
00:00:00 01/05/2020,        85.6,      1,        12.8,      1,        74.0,    145,          30,    145,         1.9,    145,       926.6,    145,    518577.8,    145
00:00:00 01/06/2020,       162.4,      1,        15.4,      1,        81.5,    145,          27,    145,         1.7,    145,       923.2,    145,    469387.7,    145
